"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","neg_log10_padj","status","status_strict","gene_name","description"
"YMR068W",22.5102946091118,-0.306880857626471,0.37120399746257,0.276388169642186,0.473809154273681,0.324396552705404,"Not significant","Not significant","AVO2","Subunit of TORC2, a regulator of plasma membrane (PM) homeostasis; TORC2 also regulates actin cytoskeletal dynamics during polarized growth and cell wall integrity; interacts with Slm1p and Slm2p, homologous PH domain-containing TORC2 substrates; PM retention is dependent on Avo3p"
"YJL061W",39.6432673807933,0.292624122360952,0.330530540555458,0.276571844132212,0.473912114137147,0.324302189727117,"Not significant","Not significant","NUP82","Linker nucleoporin component of the nuclear pore complex (NPC); also part of the NPC cytoplasmic filaments; contributes to nucleocytoplasmic transport and NPC biogenesis; forms stable associations with three FG-nucleoporins (Nsp1p, Nup159p, and Nup116p); relocalizes to the cytosol in response to hypoxia"
"YHR136C",2.96847723471647,-0.273947646054859,0.560455813838377,0.277451407731413,0.475214097537942,0.323110684205057,"Not significant","Not significant","SPL2","Protein with similarity to cyclin-dependent kinase inhibitors; downregulates low-affinity phosphate transport during phosphate limitation by targeting Pho87p to the vacuole; upstream region harbors putative hypoxia response element (HRE) cluster; overproduction suppresses a plc1 null mutation; promoter shows an increase in Snf2p occupancy after heat shock; GFP-fusion protein localizes to the cytoplasm"
"YLR342W",1118.14558530102,-0.277737515872061,0.306933429124182,0.27748760839008,0.475214097537942,0.323110684205057,"Not significant","Not significant","FKS1","Catalytic subunit of 1,3-beta-D-glucan synthase; transfers glucose from UDP-glucose to growing chains of glucan via β-1,3-glycosidic linkages, translocating polymerized β-1,3-glucan to the extracellular space; role in cell wall synthesis and maintenance; functionally redundant with alternate catalytic subunit Gsc2p; activity regulated by Rho1p, a subunit of the synthase complex; localizes to sites of cell wall remodeling; contains a cellulose-synthase-like fold; antifungal drug target"
"YDR179C",14.5208814682364,0.320671809450868,0.404802386758347,0.277725455357571,0.475487823147303,0.322860600509212,"Not significant","Not significant","CSN9","Subunit of the Cop9 signalosome; Cop9 signalosome is required for deneddylation, or removal of the ubiquitin-like protein Rub1p from Cdc53p (cullin); involved in adaptation to pheromone signaling"
"YOR213C",37.0669257408355,0.286132123608477,0.321243096015924,0.27785266712874,0.47557203205551,0.322783693752909,"Not significant","Not significant","SAS5","Subunit of the SAS complex (Sas2p, Sas4p, Sas5p); acetylates free histones and nucleosomes and regulates transcriptional silencing; stimulates Sas2p HAT activity"
"YOL091W",4.9576133116265,0.309349225349088,0.535095691877789,0.278092388514174,0.475600907447126,0.322757325418141,"Not significant","Not significant","SPO21","Component of the meiotic outer plaque of the spindle pole body; involved in modifying the meiotic outer plaque that is required prior to prospore membrane formation; SPO21 has a paralog, YSW1, that arose from the whole genome duplication"
"YOR305W",19.9845411333706,0.316648309748335,0.390413647499103,0.278103631524455,0.475600907447126,0.322757325418141,"Not significant","Not significant","RRG7","Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion; deletion confers sensitivity to 4-(N-(S-glutathionylacetyl)amino) phenylarsenoxide (GSAO); YOR305W is not an essential gene"
"YOR321W",60.1119709987305,-0.264942234132785,0.286648534090644,0.278049133162856,0.475600907447126,0.322757325418141,"Not significant","Not significant","PMT3","Protein O-mannosyltransferase; transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues; acts in a complex with Pmt5p, can instead interact with Pmt1p in some conditions; antifungal drug target; PMT3 has a paralog, PMT2, that arose from the whole genome duplication"
"YBR086C",153.645257500612,-0.248301649532391,0.260830107681404,0.278331938368311,0.475857830113564,0.322522780093962,"Not significant","Not significant","IST2","Cortical ER lipid binding protein and lipid scramblase; one of six proteins that tether the ER and plasma membrane (PM), regulating access of the PI phosphatase Sac1p to PI4P on the PM; N-terminal membrane-inserted domain functions as a lipid scramblase; localizes lipid transfer proteins Osh6p/7p to ER/PM contact sites, facilitating ER to PM phosphatidylserine transport; mRNA transported to the bud tip in an actomyosin-driven process, creating asymmetry in Ist2p levels; TMEM16 family member"
"YNL024C",6.75074228389391,-0.322089812674019,0.491706853671719,0.278435164922227,0.475900821705265,0.32248354533414,"Not significant","Not significant","EFM6","Putative S-adenosylmethionine-dependent lysine methyltransferase; responsible for modifying Lys-390 in translational elongation factor EF-1 alpha (eEF1A); has seven beta-strand methyltransferase motif; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm"
"YLR113W",75.0346966697085,0.249640682324677,0.261461543768402,0.27852178861664,0.475915419573429,0.322470223910704,"Not significant","Not significant","HOG1","Mitogen-activated protein kinase involved in osmoregulation; controls global reallocation of RNAPII during osmotic shock; mediates recruitment/activation of RNAPII at Hot1p-dependent promoters; binds calmodulin; stimulates antisense transcription to activate CDC28; defines novel S-phase checkpoint with Mrc1p that prevent replication/transcription conflicts; nuclear form represses pseudohyphal growth; autophosphorylates; protein abundance increases under DNA replication stress"
"YER087C-B",92.0163400784103,0.245438912146747,0.255246291627657,0.278813478266696,0.476146861876019,0.322259073613434,"Not significant","Not significant","SBH1","Beta subunit of Sec61p ER translocation complex (Sec61p-Sss1p-Sbh1p); involved in protein translocation into the endoplasmic reticulum; interacts with the exocyst complex and also with Rtn1p; cotranslationally N-acetylated by NatA; SBH1 has a paralog, SBH2, that arose from the whole genome duplication"
"YLR126C",23.35396676894,0.311381500249037,0.374242880644769,0.278768069668836,0.476146861876019,0.322259073613434,"Not significant","Not significant",NA,"Putative glutamine amidotransferase; has Aft1p-binding motif in the promoter; may be involved in copper and iron homeostasis; YLR126C is not an essential protein; relocalizes from nucleus to cytoplasmic foci upon DNA replication stress"
"YLL042C",10.5889666986454,0.324880014007562,0.435929107571498,0.279176684740232,0.476479822375075,0.321955485826716,"Not significant","Not significant","ATG10","Conserved E2-like conjugating enzyme; mediates formation of the Atg12p-Atg5p conjugate, which is a critical step in autophagy"
"YLR088W",38.6589561832055,0.277098837079362,0.304803258469746,0.279274073349372,0.476479822375075,0.321955485826716,"Not significant","Not significant","GAA1","Subunit of the GPI:protein transamidase complex; removes the GPI-anchoring signal and attaches GPI (glycosylphosphatidylinositol) to proteins in the ER; human homolog GPAA1 can complement growth defects of yeast thermosensitive mutant at restrictive temperature"
"YML082W",23.3668460477061,-0.297736431355248,0.346342414726531,0.279321149359498,0.476479822375075,0.321955485826716,"Not significant","Not significant",NA,"Putative protein predicted to have carbon-sulfur lyase activity; transcriptionally regulated by Upc2p via an upstream sterol response element; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and the cytoplasm; not an essential gene; YML082W has a paralog, STR2, that arose from the whole genome duplication"
"YMR150C",22.2637509776034,0.311540757806878,0.385718328327019,0.279207184183878,0.476479822375075,0.321955485826716,"Not significant","Not significant","IMP1","Catalytic subunit of mitochondrial inner membrane peptidase complex; required for maturation of mitochondrial proteins of the intermembrane space; complex contains two catalytic subunits (Imp1p and Imp2p that differ in substrate specificty) and Som1p"
"YGL023C",42.1088027670613,-0.268999581357041,0.292873321595887,0.27958823016011,0.476494478022258,0.32194212792882,"Not significant","Not significant","PIB2","Phosphatidylinositol 3-phosphate binding protein; forms a distinct complex with TORC1, induced by glutamine in a dose-dependent manner, resulting in TORC1 activation, suggesting dual roles as both a glutamine sensor and a direct TORC1 activator; functions as a cysteine sensor involved in TORC1 activation; involved in leucine- and glutamine-responsive TORC1 activation, independent of the Gtr/Ego pathway; related to human PLEKHF1; contains a PI3P binding FYVE domain; similar to Fab1p and Vps27p"
"YLR124W",3.58485394421519,-0.282289581130394,0.550200604363786,0.279584184255744,0.476494478022258,0.32194212792882,"Not significant","Not significant",NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
"YPL226W",224.183922196079,-0.256541440019257,0.271800920048966,0.279642452483284,0.476494478022258,0.32194212792882,"Not significant","Not significant","NEW1","Translation termination and ribosome biogenesis factor; ATP binding cassette protein that cosediments with polysomes and is required for biogenesis of the small ribosomal subunit; Asn/Gln-rich rich region supports [NU+] prion formation and susceptibility to [PSI+] prion induction"
"YPR038W",9.30634531214957,-0.322678673250423,0.461146134087978,0.279566865503733,0.476494478022258,0.32194212792882,"Not significant","Not significant","IRC16","Putative protein of unknown function; partially overlaps verified gene ERV2/YPR037C but doesn't share phenotypes; also overlaps dubious ORF YPR039W; null mutant displays increased levels of spontaneous Rad52p foci, increased biofilm information, different altered sensitivities to various chemcicals"
"YDL063C",34.6729446464904,0.297799107141313,0.348391739581416,0.279764219075808,0.47656872981192,0.3218744574064,"Not significant","Not significant","SYO1","Transport adaptor or symportin; assembly chaperone that co-translationally associates with nascent Rpl5p, preventing aggregation; facilitates synchronized nuclear coimport of two 5S-rRNA binding proteins, Rpl5p and Rpl11p, mediated by import receptor Kap104p; required for biogenesis of the large ribosomal subunit; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus"
