"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YBR067C",110.240006676256,1.29309805969086,0.271944021750048,3.02317652028941e-07,7.00618284835131e-06
"YIR028W",34.692224478203,-1.87590023312134,0.402302437372011,3.02258553486727e-07,7.00618284835131e-06
"YDL238C",49.5086671900571,-1.69258921332032,0.362094637825783,3.04640844578784e-07,7.03328010495337e-06
"YAR027W",16.6507530710149,5.19443228418591,1.03259108027125,3.36016297004723e-07,7.72837483110864e-06
"YJR148W",31.2860380638537,-1.88104464917161,0.404183585810864,3.38128580319145e-07,7.74772066558342e-06
"YDR293C",687.854580914962,-1.20578972476303,0.254507673100817,3.40426365629579e-07,7.77115617420331e-06
"YKL043W",175.009467827855,-1.2154703494886,0.256694188246294,3.57291147570898e-07,8.06551683127637e-06
"YLR312C",144.953103067297,-1.2592907256042,0.266210655504461,3.55973509019972e-07,8.06551683127637e-06
"YGR243W",143.070619871256,1.44457835346831,0.309504994726312,3.75140531537704e-07,8.43720125358784e-06
"YLR378C",84.6914203853393,1.46601418682391,0.31542497525388,3.93506949673916e-07,8.81773844949455e-06
"YNL217W",192.246629343434,1.36979449005351,0.292739593019684,3.95718997802457e-07,8.83482524397792e-06
"YGL200C",146.958081873607,1.3032821491568,0.278300438675283,4.02447749018824e-07,8.94476144137249e-06
"YGL215W",80.8285517721814,-1.50348393195152,0.324336622322374,4.03578243868324e-07,8.94476144137249e-06
"YJR045C",609.964079985818,1.05574028127893,0.222021978896402,4.15893448239431e-07,9.18431364862077e-06
"YDR050C",1938.77160574928,-1.01431205997647,0.213017745886456,4.19035241536422e-07,9.22028807640612e-06
"YER053C",1327.73644102204,1.1151243406822,0.236109461362932,4.46353388211403e-07,9.78605719837591e-06
"YOR187W",471.169876131586,1.2778232128247,0.273883520720761,4.55311273928663e-07,9.91495206180343e-06
"YPR123C",40.312960262444,-1.68245735909631,0.366089981515051,4.55485902757172e-07,9.91495206180343e-06
"YML081C-A",414.667378887879,1.22532517519396,0.26166365816429,4.6225559703552e-07,1.00265048538487e-05
"YDR529C",879.633512141308,1.32267964732489,0.284190481909117,4.65004471467228e-07,1.00503626013927e-05
"YLR372W",44.4978587946213,1.63417519377338,0.357252470063034,5.1580714702288e-07,1.11089913819945e-05
"YOR327C",85.126747317496,1.68922252194289,0.370598637407383,5.34276331463377e-07,1.14662473248918e-05
"YML078W",152.438908136959,1.41744880893677,0.309477278171981,5.62706148297429e-07,1.20340139434134e-05
"YFL056C",17.1319422403631,3.6803666011331,0.811341252325117,5.6885287609475e-07,1.2122931048243e-05
"YMR278W",136.562884614484,-1.20282458673763,0.260019963653352,6.08002836927445e-07,1.29121159967693e-05
"YER117W",158.422468724154,1.26338470613713,0.274014664861331,6.1436788640194e-07,1.30019870403466e-05
"YNL241C",136.018657113273,1.47032724944903,0.323666419519761,6.3049872276381e-07,1.3297196246524e-05
"YNL289W",15.8243549605875,2.73369478085416,0.605538059800423,6.35518416966199e-07,1.33568439703758e-05
"YDL100C",149.089949283341,1.16629062392174,0.251759189450365,6.47905312210241e-07,1.35703878966372e-05
"YDR380W",37.4317949627878,1.92641729319449,0.430541343316098,7.06149919417141e-07,1.47396704070119e-05
"YOR173W",168.724185331519,-1.20945502205932,0.263749206766038,7.26988925615087e-07,1.51228583673173e-05
"YOR381W",35.22193545606,-1.92273707732162,0.436626499125788,7.60848823303274e-07,1.57733795171206e-05
"YLR217W",24.989850111173,2.03328254534462,0.45677049284903,7.6699731738137e-07,1.57934075994576e-05
"YMR184W",46.049581561268,1.69196530407112,0.377494186859421,7.64506568102085e-07,1.57934075994576e-05
"YLL016W",66.3813041852256,-1.44369086374467,0.320399230294666,7.77453371925292e-07,1.59548090972547e-05
"YMR012W",393.346958432626,1.12194498842703,0.243826359055504,7.86141546264366e-07,1.60789688740984e-05
"YHR104W",234.630834643282,-1.21011467528073,0.2657232936173,7.9855902753478e-07,1.6278318638209e-05
"YMR015C",493.605048605336,-1.27236158809912,0.280545047872662,8.18376000945456e-07,1.6620855605285e-05
"YPL006W",206.407566147429,-1.33814408210197,0.296921514784583,8.20816659096111e-07,1.6620855605285e-05
"YGL180W",124.056009356205,-1.24343684988158,0.274450156797724,8.98368196076094e-07,1.80711358253591e-05
"YDL130W",175.521715186095,1.12413746115673,0.246005455861383,9.03819522657675e-07,1.81209868111794e-05
"YLR087C",235.863845112459,-1.10224286387111,0.241688166437365,9.38816596153504e-07,1.87609414870676e-05
"YER074W",85.9215608723866,1.34575322140212,0.298986604268653,9.48377465356307e-07,1.88900674880611e-05
"YHR005C-A",121.964240612369,1.34645113450197,0.298949932371313,9.6264689196889e-07,1.91118332460925e-05
"YEL060C",997.585789823991,-1.36179175057308,0.304580393236172,9.88452386756987e-07,1.94971433569056e-05
"YER131W",97.1641181236355,1.35552168189561,0.301417748382843,9.86934692652023e-07,1.94971433569056e-05
"YLL040C",526.7383558736,-1.10129044216224,0.242054389195037,9.94079454828437e-07,1.95053370432852e-05
"YPL187W",14.7430823605114,2.75638848880596,0.622864163430108,9.95268223209468e-07,1.95053370432852e-05
"YLR038C",482.688848680614,1.35841891131398,0.303110863972097,1.01062696081906e-06,1.97428568147185e-05
"YLR364W",13.4207827616417,3.13457058609407,0.704775212514449,1.05518028893971e-06,2.05473605785545e-05
"YPL037C",126.800479106838,1.17700716560481,0.260960333370692,1.11771266956036e-06,2.16920009402193e-05
"YPR184W",227.938521149808,-1.27486821676858,0.285985807480048,1.12107962201298e-06,2.16920009402193e-05
"YKL062W",339.262443059945,-1.02592928752044,0.226273895840629,1.22296893716173e-06,2.35885938987366e-05
"YER158C",224.018211645044,-1.0920842181738,0.242713198720708,1.27641874285144e-06,2.45418682576642e-05
"YLR259C",348.752005495958,1.12971646959317,0.251637500493225,1.29180454915837e-06,2.47595871922021e-05
"YBR158W",23.3644252420074,2.16512329788467,0.502387879896607,1.35516474620399e-06,2.58925677997282e-05
"snR47",51.0137071839593,-1.86278328059214,0.438705033247205,1.36685847580982e-06,2.60343825314403e-05
"YML024W",163.169092032596,1.16546278097492,0.261507782287449,1.4400003330476e-06,2.73420623985207e-05
"YCL064C",82.8081936272682,-1.41575930602538,0.325263086827698,1.46825059027158e-06,2.77918861729978e-05
"YGR260W",106.274046150509,-1.29055090239688,0.293757273069821,1.47634904128265e-06,2.78316635814787e-05
"YHR208W",136.042516825237,-1.28068667201403,0.290557361036853,1.47948465962249e-06,2.78316635814787e-05
"YNR019W",66.9766092560718,-1.4466018157364,0.331722018883681,1.52678492753444e-06,2.86330896409921e-05
"YNR073C",31.5004652581063,6.73770350370364,1.67213237217029,1.55622242811457e-06,2.90956309796266e-05
"YER065C",104.912956574158,1.21613984463248,0.275069893091185,1.60376433755519e-06,2.98927939981617e-05
"YMR207C",144.610891570766,-1.23034037209998,0.278891169768363,1.68165397497703e-06,3.11540455242705e-05
"YOR306C",103.471244930866,-1.25623464621897,0.287114520648757,1.73149188878866e-06,3.18835137829815e-05
"YDR391C",31.2411796285891,-1.73620579335702,0.404999166754269,1.79262082255611e-06,3.29097105827695e-05
"YNL178W",416.092741313261,1.12279569899528,0.253954272694026,1.81531247659213e-06,3.32262148493365e-05
"YNL234W",126.246774439024,-1.13116284716315,0.25613080442431,1.83313479964384e-06,3.34519658797282e-05
"YDL081C",183.561806474256,1.10780225884653,0.251728569032162,2.02984469955256e-06,3.69310550560383e-05
"YIL146C",91.6563541863186,-1.28219133907104,0.296155540045796,2.05057377175535e-06,3.70867867621628e-05
"YER075C",65.2061564412136,-1.39406452809582,0.321689565101114,2.05812814627593e-06,3.71132871347686e-05
"YDL075W",160.306937260857,1.16152926721901,0.264854609817407,2.08063984595749e-06,3.74085541625691e-05
"YLR320W",77.5159069452042,-1.26288645997807,0.29096714461227,2.10768971017309e-06,3.7783437598544e-05
"YPR044C",211.862976706778,1.04255799135977,0.236249376038732,2.15205481736746e-06,3.84656132312454e-05
"YNL117W",283.35047171656,1.08156241992197,0.246169446151879,2.17452429812541e-06,3.86405994083801e-05
"YPR042C",116.28016256915,-1.150515044756,0.262830965501655,2.16869474468168e-06,3.86405994083801e-05
"YFR049W",152.858247176677,1.16570136056423,0.266686127706652,2.18406038341241e-06,3.86972326654031e-05
"YMR317W",64.0485432093797,-1.32925622864983,0.309159431606311,2.29038669307623e-06,4.04634982443467e-05
"YGR259C",25.4139500549834,-1.9215883626308,0.460178658787579,2.31552512662639e-06,4.07893804820458e-05
"YDL003W",21.2782753065932,2.20109421079476,0.524239676225263,2.32359624150526e-06,4.08135996886875e-05
"YJL164C",147.717073261603,-1.15253533634419,0.265747979147683,2.38267139315197e-06,4.17309831645438e-05
"YJL208C",37.6557564113383,1.61273020931324,0.38079287479464,2.56806270065095e-06,4.48491179383025e-05
"YNL067W",150.355343451299,1.42132948778318,0.334544252918886,2.58393177382966e-06,4.4965826646614e-05
"YOL152W",47.6644868719188,-1.47157528132631,0.347874546253686,2.5895004352685e-06,4.4965826646614e-05
"YCR102C",36.3377295924037,1.64672829443086,0.390577024997349,2.68510464649635e-06,4.64935023306683e-05
"YBL015W",167.737303020592,1.30263560600243,0.305098555573252,2.7677347937199e-06,4.77885086904329e-05
"YDL181W",262.872498159049,1.0915423814403,0.251562626136403,2.80780876764855e-06,4.83434871153048e-05
"YDR507C",70.8421818597322,1.41079098485745,0.332523986367161,2.9192802031695e-06,4.9980373141343e-05
"YPR115W",200.065906333067,-1.07734178925988,0.249246683131726,2.91493959488067e-06,4.9980373141343e-05
"YLR395C",422.647374239911,1.17080001334225,0.27230093030428,2.97246973639571e-06,5.07484679084926e-05
"YGL069C",80.0814858966241,1.3879686972337,0.329071792241928,3.11008528060077e-06,5.28021442486398e-05
"YMR215W",55.8352765594603,1.54403421674293,0.36996650876706,3.10394555679348e-06,5.28021442486398e-05
"YOR058C",115.387848418627,1.20187134829974,0.280806543843101,3.14640443655242e-06,5.32703751132973e-05
"YMR176W",108.895663018321,-1.13822356184978,0.265630316266177,3.24752577019057e-06,5.48301096102812e-05
"YNL101W",297.930492391836,-1.17722163640843,0.27660664631672,3.29807155443337e-06,5.5529685426164e-05
"YJL163C",93.4020957021146,-1.2820347017145,0.304252918333639,3.34605939696326e-06,5.61824573677439e-05
"YML009C",77.462993976413,1.41475992456949,0.337576083934335,3.56798319751328e-06,5.97441142550644e-05
"YPL222W",133.159272063195,-1.26517155684941,0.301728040451632,3.70855967964929e-06,6.19278664314039e-05
"YAR002C-A",79.7375820992472,1.34427009123654,0.321490211050683,3.76315984664054e-06,6.266792148982e-05
"YGR079W",94.0235097726226,-1.30290072264818,0.311406190699586,3.77827174961118e-06,6.27481370950413e-05
"YKL197C",52.1039568043091,-1.42768516222635,0.344224398355948,3.78877219048253e-06,6.27515394048669e-05
"YIL071C",81.9353459643965,-1.2936628577958,0.30660642550778,3.80566142736032e-06,6.28604509478621e-05
"YDR487C",247.623715135122,1.01623282837128,0.236936654529791,3.90502298635259e-06,6.43273381130244e-05
"YDR472W",78.7278058107538,1.33672485118841,0.320512628696075,3.97057541008236e-06,6.52308817370673e-05
"YOL075C",78.3482660531441,-1.26468683053013,0.302664864521153,4.05783363848043e-06,6.64852043724146e-05
"YAL067C",47.9581303252899,1.4297126979817,0.344881925292254,4.20028532305809e-06,6.8451173914543e-05
"YDR500C",151.4196002989,1.08567304638408,0.255287264601584,4.19136022828121e-06,6.8451173914543e-05
"YOR337W",106.268072437455,-1.24783046761286,0.299952319075645,4.51852928468899e-06,7.34411626404784e-05
"YNL264C",35.7813401638707,-1.5575240988992,0.381865695295124,4.70244819832459e-06,7.62271855552882e-05
"YPR191W",585.717499314839,1.05813523515244,0.250339828611006,4.81251486658537e-06,7.78044512250341e-05
"YOR288C",37.8132490511451,1.55732524466563,0.382742661180515,5.44347138518503e-06,8.7772375906621e-05
"YOL109W",430.478985087395,1.55705401934063,0.385655977999047,5.77371058666091e-06,9.28516253976207e-05
"YLR278C",156.813243464301,-1.04349273697655,0.249314720566693,5.96288100230397e-06,9.56414729185335e-05
"YMR175W-A",53.7532107143013,-1.66831740934539,0.4151028195092,6.14087752409143e-06,9.82379225966857e-05
"YDR226W",260.780800774833,1.06107208576716,0.254651077660543,6.1858103915203e-06,9.86976815086813e-05
"YKR066C",161.16352958219,-1.27535964893939,0.312981155072231,6.40301825509327e-06,0.000101896595991628
"YDR524W-C",431.716841433756,1.09155752437767,0.263091880984134,6.46884282556199e-06,0.000101930639841461
"YER048W-A",47.5124215243877,1.40303868370066,0.345931121697476,6.48877576021116e-06,0.000101930639841461
"YOL077W-A",293.960902556602,1.40651978143392,0.34727126046051,6.43952170451935e-06,0.000101930639841461
"YPL123C",102.350949581627,-1.26190168297901,0.309317900092657,6.44120151899304e-06,0.000101930639841461
"YJR120W",101.807875621589,1.13992258958128,0.276082009299401,6.54663791032147e-06,0.000102575213530615
"YDL023C",47.4071090615919,-1.49371579964187,0.375696833512997,6.75437212305832e-06,0.000105288741918262
"YBR052C",136.549233926547,1.09326660219526,0.264467688131219,6.90354002071561e-06,0.000107339480679239
"YBR084W",77.8536716651173,1.25366844952239,0.308119302741762,6.97076115645368e-06,0.000108108878495128
"YNL096C",123.496018238395,1.1042495270634,0.268029523879275,7.11860318145673e-06,0.000110121539063398
"YJL084C",114.79360480912,-1.08743285517257,0.263724867305491,7.21957146690339e-06,0.000111400729343737
"YHR202W",74.0393671561333,-1.27304526031663,0.315515411581061,7.24741580877666e-06,0.000111547978167914
"snR49",63.7721400734724,-1.59049376338323,0.405043004209294,7.30264116821033e-06,0.000112114856222272
"YGR043C",100.977973554554,-1.18048452613459,0.288563307389503,7.41618327838585e-06,0.000113571952466738
"YER010C",58.3259396214558,-1.27026055329134,0.313591596632522,7.75698808627101e-06,0.000118197105964555
"YDR064W",301.157322420602,1.0331403117822,0.250644496489385,7.85606349370504e-06,0.00011940824686816
"YLR264W",38.1524354839375,1.61929523848445,0.40864407159762,7.95584074508382e-06,0.000120324688191776
"YNL302C",103.015693975453,1.22073674535073,0.301502606315699,7.93989546835092e-06,0.000120324688191776
"YGL148W",106.210218707038,1.16246393697766,0.286427955586621,8.22555115761054e-06,0.000123484567255262
"YNL113W",43.5108265513044,1.39554248492293,0.348885349143157,8.39264005845803e-06,0.000125683393504427
"YIL074C",69.852610056773,1.32670118458444,0.331773534246753,8.47667898088466e-06,0.000125706468098521
"YKL164C",49.3643181597131,1.35168488397397,0.3372783921492,8.41539498303746e-06,0.000125706468098521
"YNL144C",112.655072225617,-1.1188865294257,0.27440831563745,8.45742963432223e-06,0.000125706468098521
"YOL052C-A",581.767646961323,-1.25841899518374,0.312879935636322,8.45705867139379e-06,0.000125706468098521
"YJR151C",47.7992053453135,-1.36106414050621,0.342381071135304,9.09921557292336e-06,0.000134610968245068
"YML054C",365.809353852882,-1.05002618949475,0.257779454834001,9.52758867836589e-06,0.000140606907977337
"YGR008C",183.415685490341,1.49273695692052,0.379838460727399,9.65581790149866e-06,0.000142155096883175
"YFR010W-A",51.1027874272142,1.58833277506588,0.405406807138188,9.87635135868442e-06,0.000145051473569112
"YKR021W",98.7315090089237,-1.12916435770635,0.281290771382356,1.01835079769202e-05,0.00014920307961377
"YNR022C",56.6491776163032,1.55447951980009,0.397057785111612,1.03199125488993e-05,0.000150839009557652
"YBR191W",83.5460720693081,1.23967924500864,0.31187895729421,1.05239180724626e-05,0.000153452824525502
"YFR042W",24.0730971386861,1.85933231856144,0.483897180352719,1.0617684727364e-05,0.00015445056900545
"YGR225W",18.8351821619233,-2.00425798508556,0.517117416129944,1.07558258768137e-05,0.000155619872491064
"YLR045C",36.7942306151663,1.52601781149087,0.390455885440488,1.07746654948694e-05,0.000155619872491064
"YCL074W",15.5332617061146,-2.13951832186854,0.556546469185705,1.12038336452199e-05,0.000161435853587743
"YBR173C",117.350044992403,1.0776456616819,0.26811986251124,1.13433191228246e-05,0.000163060212390603
"YDL021W",197.561804252803,-1.08963377455136,0.271261380677306,1.14786760594007e-05,0.000164617719016582
"YDL166C",23.8267570884993,1.77006187454023,0.459117421938607,1.15968248121874e-05,0.000165921707113339
"YOL132W",27.638136538111,-1.68675265497015,0.441355854006571,1.163003455576e-05,0.000166007167722148
"YGR148C",123.841495866369,1.11091437422627,0.277607218550301,1.18293080072896e-05,0.000168457084823435
"YJR077C",764.163586755748,1.10914506069024,0.278066623987648,1.21945213880046e-05,0.000173253165174564
"YJL193W",42.2013275049902,-1.43216474704457,0.369306388095998,1.22261520453131e-05,0.00017329859701438
"YMR058W",59.6987068478437,1.34768089432525,0.345759705823118,1.2587221832289e-05,0.000178002591804644
"YER145C",57.4841387121937,1.41050994729892,0.364468547076086,1.26208230194257e-05,0.000178064621072685
"YER055C",74.7271727600701,1.273144613873,0.325290514444612,1.27089615329356e-05,0.00017889404282504
"YGR085C",74.8680320958892,1.17302861818791,0.296474108140618,1.31632404924299e-05,0.000184861637791152
"YOR349W",72.9720593329307,-1.18970852993567,0.301640327117465,1.33599276125127e-05,0.000186335832490308
"YOR356W",65.2370314370869,1.24212742274954,0.317008606471057,1.33543941261042e-05,0.000186335832490308
"YHR078W",74.8936156691278,-1.18018652044511,0.300627275781658,1.37777736941475e-05,0.000191724955858057
"YCL026C-B",30.8787909352628,1.52219322538634,0.395695002820749,1.39005454360642e-05,0.000192117515720661
"YNL069C",224.666527867348,1.16713928585158,0.296784014878696,1.38944001445613e-05,0.000192117515720661
"YDL192W",166.186552364591,1.0127474415715,0.253261311698618,1.41114913981102e-05,0.000194591719618737
"YLL060C",78.3304108386804,1.20748495323526,0.30876165476557,1.43653535792256e-05,0.000196790581769032
"YOR010C",19.647520329612,-1.97747608033125,0.521713620250961,1.4367811138182e-05,0.000196790581769032
"YGL102C",497.983042997002,1.05042871039063,0.264582923155381,1.44978778918134e-05,0.000198126829037226
"YIL160C",30.7356430104884,-1.61370224294301,0.425299232108365,1.45996712769984e-05,0.000199071580387707
"YER141W",738.653072287477,-1.14229808525846,0.292313416314535,1.51606887778254e-05,0.000206259817189388
"YPR132W",172.988212600829,1.06973086920305,0.271005800330988,1.55004231478349e-05,0.000210412202864263
"YDR363W-A",73.3409089319187,1.51237878766902,0.397124946310296,1.60436989831832e-05,0.000217302989561115
"YFR022W",36.6481776694754,-1.51884800886747,0.402960905515294,1.65364379568755e-05,0.000223480242454892
"YFL021C-A",40.7372950335569,-1.41053733583161,0.371548534973455,1.65796896330485e-05,0.000223569044941218
"YBR056C-B",16.7172868542488,2.06312862399548,0.554034895342612,1.72281350123549e-05,0.000231289609912562
"YGR240C",658.795939582238,-1.07543165494211,0.275485787263177,1.75602934985774e-05,0.000234797881267927
"YOR230W",154.260834254932,-1.24752752837681,0.326021265384034,1.75665026838679e-05,0.000234797881267927
"YIL072W",30.2323710536947,-1.50554575718242,0.399545815780607,1.79674317480838e-05,0.000239631283379804
"YHL024W",54.6655035701765,1.29719522042421,0.339509961292257,1.81843976817208e-05,0.000241995423297135
"YBR043C",63.5125859851485,-1.19500312946166,0.310624302397077,1.83134947969423e-05,0.000243182463589026
"YEL054C",106.155054315768,1.30591450115874,0.343057651228571,1.88635027998669e-05,0.00024939923983772
"YGR161W-C",35.857511362415,1.44204727783303,0.382225711907388,1.91538185386932e-05,0.00025268944587302
"YBR240C",22.7094631701795,-1.73347687734152,0.468908658206863,1.96715874481735e-05,0.00025895966629939
"YPL002C",67.9863624381742,-1.30341242554631,0.345025177296583,2.01635671697314e-05,0.000264864098921364
"YER101C",43.5639147496765,-1.44253753966065,0.387931444856788,2.03477605759536e-05,0.000266136482211239
"YKR061W",69.6064676045076,1.2780434030513,0.336556133882455,2.04494189116807e-05,0.000266893379586068
"YCL049C",49.586774910753,-1.2984564817645,0.342174727410898,2.15035776830102e-05,0.000280051935850315
"YDR046C",18.8532479764957,1.91097196957422,0.520979003085486,2.16119745120827e-05,0.000280863506718857
"YDR475C",90.9149322557729,-1.0976520625702,0.286017841698817,2.20311738678711e-05,0.000285702137712073
"YLR300W",413.090141893517,-1.13701610195552,0.299181041508168,2.23484898016487e-05,0.000289201794779297
"YHR052W",58.1531877729269,1.2840335229262,0.33866713838916,2.23976682183932e-05,0.000289224126676073
"YNL070W",76.0859715085197,1.14915003940333,0.300142484326508,2.2453322974969e-05,0.000289329817193311
"YKL170W",53.998563873254,1.23292259092637,0.324032756741715,2.27259951375685e-05,0.000292225612581182
"YLR039C",85.3315396270267,1.25924457704641,0.332098937451922,2.27961651082437e-05,0.000292510792283675
"YDR262W",137.423791613285,-1.0394499201379,0.270317980973158,2.31389674483814e-05,0.000296285728146816
"YGR023W",45.7558659783864,-1.37995112337935,0.372359071590087,2.33008509315623e-05,0.000297110222652452
"YJL074C",94.4914475752989,1.32983147732492,0.353352339849712,2.32596400123319e-05,0.000297110222652452
"YNL065W",64.6093903209178,-1.2647381775757,0.337002485771458,2.42161403123214e-05,0.000307494531674164
"YKR094C",69.5446925095714,1.16024338538315,0.304681913901319,2.44654426624695e-05,0.000309371105866704
"YCR061W",26.7839264470619,-1.83815546334279,0.517441573475397,2.46417266557678e-05,0.000310952037619242
"YOR030W",93.5859470530952,-1.11555994885262,0.29268829061014,2.511547245045e-05,0.000315626401207201
"YOR369C",456.068027440606,1.01204707163229,0.263377456732053,2.59161890214765e-05,0.000325018872604731
"YIL070C",116.678638265628,1.00415117887564,0.261076909100823,2.65644150497144e-05,0.000332464291022607
"YKR013W",48.0776628674622,1.47896285927522,0.402907680565195,2.67457694204994e-05,0.000334048083233492
"YKL215C",68.2031416324925,-1.25884604551548,0.340160701722874,2.78012881045831e-05,0.000346521167683914
"YBL043W",74.0485488448637,1.24187243925643,0.332211531493537,2.79383718166611e-05,0.00034751913514806
"YLL062C",25.0133175188626,1.62797327970361,0.446071626483496,2.80224724604384e-05,0.000347855335328661
"YKL038W",172.455114490792,-1.09165083237951,0.289591267216595,2.86802980487389e-05,0.000355297594729804
"YCR091W",33.712719363686,-1.5159329628776,0.412070115236462,2.96110042114425e-05,0.000365342248317291
"YOR293W",154.543261914575,1.17357061858519,0.312817893176481,2.97343213835058e-05,0.000366122603701955
"YGL131C",107.376665544785,-1.02338027819014,0.269693850254845,2.99748222452316e-05,0.000368339801582029
"YBL059C-A",95.8194503014605,1.16192829331532,0.310066021114328,3.10216301955557e-05,0.00038043628982276
"YMR320W",15.8173051344865,-1.96273618484548,0.54809647731966,3.18239157655981e-05,0.000388710955092826
"YDR025W",76.5320975670017,1.11396184293112,0.297339909229369,3.26246092967985e-05,0.000397693987327974
"YMR174C",76.8672708562177,-1.54120446730865,0.425184000437857,3.290078566148e-05,0.000400260057099243
"YJL048C",156.071544649107,-1.12345426557221,0.302395542513351,3.29988826204638e-05,0.000400653764087105
"YLR007W",71.7515183653544,-1.17218674346909,0.316476545531119,3.32576719450159e-05,0.000402193473223952
"YNL271C",331.059977643559,-1.06493471389391,0.283255631249442,3.32121026299877e-05,0.000402193473223952
"YDL184C",114.079538135087,1.14071624344202,0.307296947358646,3.53369348316706e-05,0.000426492312473331
"YPR121W",15.6282727168134,-2.02494016832846,0.578764300730467,3.54992869493022e-05,0.000427605047343867
"YHR096C",35.0376043488703,-1.42197816161631,0.393900361824573,3.59805819147401e-05,0.000431696155059726
"YJL200C",80.8744975414612,1.2070105461492,0.328467774898333,3.59715408110959e-05,0.000431696155059726
"YPR020W",262.369157386061,1.1467687425234,0.309318431379736,3.63902672831593e-05,0.000434899370766384
"YOR062C",33.6500275032927,-1.3972254957434,0.386738107127572,3.73321774698268e-05,0.000445283016983551
"YDL029W",93.1957388703513,1.08943192774324,0.293437115930419,3.7999987207661e-05,0.00045041630431682
"YLR134W",390.752107656935,-1.07874888991452,0.291100097637447,3.8089210482775e-05,0.00045041630431682
"YMR158W",35.3854834687816,1.59888337638164,0.447069131413315,3.83245578224246e-05,0.000451814661368816
"YMR009W",61.6029805949656,-1.27380889770935,0.347495599203853,3.85126163294308e-05,0.000453155205652279
"YBR091C",24.2802293702549,1.56035674274631,0.437265718843552,3.94901888209569e-05,0.000463762429409889
"YPL206C",192.589892844655,-1.03472941322632,0.278842641996037,3.9618946154133e-05,0.000464379763095079
"YDR354W",30.7043609654914,1.44540101377004,0.403279188621295,3.99710782610809e-05,0.000465255447273839
"YHR131C",81.289229834214,-1.19211318743759,0.328295581430074,4.01838392997285e-05,0.000465255447273839
"YIR017C",39.380714837174,1.37320455004344,0.382553551803256,4.02590274688212e-05,0.000465255447273839
"YNL006W",60.2400774149468,1.13545010661368,0.308078649716361,3.98677752135007e-05,0.000465255447273839
"YBR069C",22.827737487912,1.6453661829377,0.465606405273622,4.08539445716437e-05,0.000468935578463593
"snR13",71.315482873095,1.44083404018258,0.405932900449569,4.12913880343695e-05,0.000472178255289836
"YLR058C",114.375985906419,1.00370662557396,0.269172986241024,4.20799540202474e-05,0.00048029460627979
"YIL059C",44.3214793197717,-1.48376209410371,0.418846704106138,4.41941433586056e-05,0.000502543477184144
"YLR264C-A",52.4952559600869,1.29305573585184,0.358423819328484,4.41684766909112e-05,0.000502543477184144
"YOR161W-B",12.2761124214847,-2.31272610216826,0.665121056740733,4.48307413428094e-05,0.000507887302015656
"YOL120C",109.871566676654,1.03919215070468,0.281923196829113,4.5608962372051e-05,0.000514790047514168
"YOR128C",78.5922049730725,1.15080348139505,0.316240574736717,4.5945880779304e-05,0.000517634276062584
"YDR225W",133.615296129787,1.1735064489012,0.323980628783502,4.63792830334867e-05,0.000521553007544468
"YHR065C",22.5194905975587,1.61820989001634,0.458781758371174,4.65737592245933e-05,0.000522775437336825
"YDR033W",1068.35915388325,1.05040877604651,0.285700675798233,4.68661841023352e-05,0.000525090794308333
"YHR143W-A",24.6500228009494,1.53642345404129,0.435716533836825,4.7285678954319e-05,0.000528818739865274
"YGL008C",3706.21526981427,-1.00805906728566,0.273782684331228,4.87629427000158e-05,0.000544340907979114
"YMR155W",92.1794071055378,-1.17137461322942,0.326345122573662,4.89177007224959e-05,0.000545070175326531
"YMR194W",65.1848876650882,1.14821173388425,0.315971005660381,4.9543036517134e-05,0.00055085483015672
"YOR363C",46.6477241978733,-1.21977671032594,0.339361566576124,5.04301657549031e-05,0.000558187713908426
"YER056C-A",82.6987709190247,1.24904604921147,0.348473703588557,5.15453614644881e-05,0.000569146699503723
"YDL138W",56.2581112596446,-1.22078578114988,0.344237568772269,5.30057632053761e-05,0.000583190665060934
"YNL242W",106.064964056509,-1.13322576019507,0.316106628051251,5.30086346913466e-05,0.000583190665060934
"YPL135C-A",85.7361049991468,1.05740028768003,0.290785888273968,5.31916442132733e-05,0.000584149678342164
"YPL189C-A",101.745939326466,1.10082581489104,0.303845902646544,5.42294335790296e-05,0.000593408254334264
"YNL281W",85.6441481607252,1.06424409997732,0.292555825216976,5.46917945635774e-05,0.000597395139543019
"YOR009W",10.349393528115,-2.51105443179881,0.730933331867879,5.51935677661263e-05,0.000601797487539427
"YBR208C",628.558750248646,-1.20969150284516,0.340894637845281,5.629576431704e-05,0.000611626886831299
"YOR198C",115.094657406545,1.19124166327756,0.333077028568386,5.64197271728011e-05,0.000611882984196125
"YMR203W",121.967762305766,1.0314931951247,0.28441419483522,5.75507322439879e-05,0.00062304034285454
"YGL251C",36.2327380309878,-1.33022725046035,0.379761349529454,5.7932867388871e-05,0.000626065295629732
"YMR001C",26.7079738784173,1.45251066027978,0.416351384147477,5.85110703300369e-05,0.000629608226645943
"YNL327W",53.8296628353592,1.24942377392077,0.353518538169511,5.84405475620463e-05,0.000629608226645943
"YKR080W",76.6955482703491,1.10194321541231,0.305922488736789,5.89770937712547e-05,0.000632861596013728
"YJR010W",51.3530198993271,1.33020660292,0.380998724993191,6.06385490239142e-05,0.000649546496134898
"YGR191W",83.0212421394471,-1.03560690767303,0.286420976615661,6.14250587369393e-05,0.000655666782840008
